"USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH","STP_kPa"
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-01,"2017","01","01",1,7.8,21,-1.1,21,1021.2,19,1019.8,19,16.1,21,3.9,21,9.8,16,11.8,NA,3.7,NA,0,"H",NA,0,1,0,0,0,0,0.6,1.1,54.5,101.98
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-02,"2017","01","02",2,5.4,24,4.5,24,1028.4,12,1026.6,24,12.6,24,4.4,24,6.2,9.3,11.8,NA,1.9,NA,5.8,"G",NA,0,1,0,0,0,0,0.8,0.9,88.9,102.66
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-03,"2017","01","03",3,7.3,24,7.3,24,1019.3,5,1013,24,12.1,24,4,24,5.7,NA,10,"*",5.9,"*",9.4,"G",NA,0,1,0,0,0,0,1,1,100,101.3
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-04,"2017","01","04",4,8.7,24,7.4,24,1002.1,11,999.8,24,14.8,24,4.6,24,7.7,12.9,13.2,NA,6.4,NA,11.9,"G",NA,0,1,0,0,0,0,1,1.1,90.9,99.98
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-05,"2017","01","05",5,1.1,24,-7.8,24,1013.8,20,1012.4,24,15.9,24,4.2,24,8.2,11.3,13.2,NA,-1.5,NA,0,"G",NA,0,0,1,0,0,0,0.3,0.7,42.9,101.24
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-06,"2017","01","06",6,-0.5,24,-2.7,24,1017.7,19,1015.4,24,15.3,24,3.4,24,6.2,NA,2.3,NA,-1.5,NA,0,"H",NA,0,0,1,0,0,0,0.5,0.6,83.3,101.54
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-07,"2017","01","07",7,-4.6,24,-7.7,24,1025.2,10,1022.5,24,9.7,24,6.2,24,10.3,12.4,0.8,NA,-7.3,NA,0,"G",200.7,0,0,1,0,0,0,0.3,0.4,75,102.25
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-08,"2017","01","08",8,-7.7,24,-14.5,24,1028.8,22,1027.2,24,15,24,5.9,24,9.8,13.4,-2.9,NA,-10.5,NA,13,"G",99.1,0,0,1,0,0,0,0.2,0.3,66.7,102.72
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-09,"2017","01","09",9,-8.3,24,-14.6,24,1040.2,24,1038.8,24,16.1,24,2.7,24,5.1,NA,-5,NA,-12.5,NA,0,"G",99.1,0,0,0,0,0,0,0.2,0.3,66.7,103.88
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-10,"2017","01","10",10,-5.3,24,-9.1,24,1035.4,24,1034,24,16.1,24,2.7,24,4.6,NA,2.3,NA,-12.5,NA,0,"I",78.7,0,0,0,0,0,0,0.3,0.4,75,103.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-11,"2017","01","11",11,6.8,24,5.6,24,1026.4,17,1024.3,24,15.8,24,5.8,24,11.3,14.9,12,"*",3,"*",4.6,"G",50.8,0,1,0,0,0,0,0.9,1,90,102.43
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-12,"2017","01","12",12,14.1,24,12.2,24,1020.3,21,1019.7,24,16.1,24,8.7,24,13.9,18,20.4,NA,5.3,NA,0.5,"G",NA,0,1,0,0,0,0,1.4,1.6,87.5,101.97
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-13,"2017","01","13",13,12.6,24,6.3,24,1027.2,24,1026.2,23,16.1,24,6,24,9.8,13.9,20.4,NA,6.2,NA,0,"G",NA,0,0,0,0,0,0,1,1.5,66.7,102.62
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-14,"2017","01","14",14,1.8,24,-3.9,24,1038.5,15,1035,24,14.8,24,2.6,24,4.6,NA,5.7,"*",0,"*",3.6,"B",NA,0,1,1,0,0,0,0.5,0.7,71.4,103.5
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-15,"2017","01","15",15,1.9,24,0.3,24,1028.5,15,1026.6,24,14.8,24,2.9,24,5.7,NA,5.7,NA,-0.2,NA,7.9,"G",NA,0,1,0,0,0,0,0.6,0.7,85.7,102.66
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-16,"2017","01","16",16,1.2,24,-1.4,24,1030.7,24,1029.3,24,16.1,24,0.9,24,2.6,NA,5.7,NA,-4.1,NA,0,"G",NA,0,0,0,0,0,0,0.6,0.7,85.7,102.93
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-17,"2017","01","17",17,4.8,24,4.1,24,1024.9,10,1021.3,24,12.7,24,1.6,24,3.6,NA,8.5,NA,-4.1,NA,0.8,"G",NA,0,1,0,0,0,0,0.8,0.9,88.9,102.13
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-18,"2017","01","18",18,7.3,24,7.2,24,NA,0,1011.3,23,6.6,24,2.7,24,7.2,NA,11.6,NA,5.8,NA,2.3,"G",NA,1,1,0,0,0,0,1,1,100,101.13
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-19,"2017","01","19",19,7.7,24,6.4,24,1017.5,24,1016.1,24,16.1,24,2.1,24,5.1,NA,11.6,NA,3.9,NA,0,"G",NA,0,0,0,0,0,0,1,1.1,90.9,101.61
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-20,"2017","01","20",20,3.4,24,3.4,24,1016.2,11,1014,24,13.4,24,1,24,3.6,NA,9.9,"*",0,"*",2.5,"B",NA,0,1,0,0,0,0,0.8,0.8,100,101.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-21,"2017","01","21",21,6.9,24,6.9,22,1012.8,4,1011,24,7.9,24,1.1,24,3.1,NA,9,"*",4,"*",0,"I",NA,0,0,0,0,0,0,1,1,100,101.1
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-22,"2017","01","22",22,7.6,24,NA,0,1005.7,6,1004.8,24,6.4,24,2.5,24,5.1,NA,9,"*",6,"*",4.6,"G",NA,1,1,0,0,0,0,NA,1,NA,100.48
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-23,"2017","01","23",23,7.4,24,7.4,24,1000.2,5,1000.1,24,11.6,24,6.1,24,9.8,17.5,9,"*",5,"*",0.8,"G",NA,0,1,0,0,0,0,1,1,100,100.01
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-24,"2017","01","24",24,5.1,24,5.1,24,995.8,16,994.3,24,15.8,24,8.2,24,11.8,14.4,8,"*",3,"*",16,"G",NA,0,1,0,0,0,0,0.9,0.9,100,99.43
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-25,"2017","01","25",25,8.1,24,8.1,24,1005,24,1003.6,24,16.1,24,4.7,24,7.7,11.3,13.7,NA,3.4,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.1,100,100.36
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-26,"2017","01","26",26,9.8,24,8.8,24,1000.3,19,998.5,24,16.1,23,4.9,24,11.3,16.5,14.1,NA,4.2,NA,0.5,"B",NA,0,1,0,0,0,0,1.1,1.2,91.7,99.85
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-27,"2017","01","27",27,5.4,24,0.6,24,1007.3,24,1005.9,24,16.1,24,6.5,24,8.8,13.4,14.1,NA,3.2,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.9,66.7,100.59
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-28,"2017","01","28",28,2.9,24,-2.6,24,1008.2,24,1006.8,24,16.1,24,5.2,24,7.7,10.8,6.7,NA,0.8,NA,0,"I",NA,0,0,0,0,0,0,0.5,0.8,62.5,100.68
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-29,"2017","01","29",29,2.7,24,-1.1,24,1007.8,23,1006.4,24,16.1,24,3.4,24,9.3,10.8,7.8,NA,-1.5,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.7,85.7,100.64
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-30,"2017","01","30",30,1.1,24,-0.9,24,1009.1,18,1007.2,21,14.3,24,3.3,24,10.8,14.4,7.8,NA,-1.5,NA,0.8,"B",NA,0,1,1,0,0,0,0.6,0.7,85.7,100.72
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-01-31,"2017","01","31",31,1.8,24,-3.4,24,1012.8,24,1011.9,21,16.1,24,3.9,24,8.2,11.3,10.6,NA,-3.9,NA,0,"I",NA,0,0,0,0,0,0,0.5,0.7,71.4,101.19
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-01,"2017","02","01",32,3.4,24,1.2,24,1014.5,24,1013.8,20,16.1,24,2.3,24,4.1,NA,10.6,NA,-3.9,NA,0,"I",NA,0,0,0,0,0,0,0.7,0.8,87.5,101.38
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-02,"2017","02","02",33,5.3,24,0.2,24,1019.3,24,1017.8,23,16.1,24,2.7,24,7.2,9.8,7.8,"*",2.3,"*",0,"I",NA,0,0,0,0,0,0,0.6,0.9,66.7,101.78
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-03,"2017","02","03",34,0.4,24,-7.6,24,1023.6,22,NA,0,16.1,24,3.4,24,6.2,7.7,8,NA,-2.1,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.6,50,NA
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-04,"2017","02","04",35,-1.6,24,-11.2,24,1028.7,24,1029,15,16.1,24,4.9,24,8.2,10.3,2.2,NA,-6.2,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.5,60,102.9
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-05,"2017","02","05",36,2.1,24,-4.7,24,1019.9,24,1018.4,24,16.1,24,4,24,6.7,8.2,10.2,NA,-6.2,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1,101.84
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-06,"2017","02","06",37,5.4,24,-0.3,24,1018.5,24,1017.1,24,16.1,24,2.7,24,4.6,NA,10.8,NA,-3.1,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.9,66.7,101.71
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-07,"2017","02","07",38,12.2,24,7.3,24,1011.5,22,1010.3,24,16.1,24,6.4,24,10.3,13.9,18.7,NA,0.9,NA,0.3,"G",NA,0,1,0,0,0,0,1,1.4,71.4,101.03
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-08,"2017","02","08",39,17.1,24,12.6,24,1003.3,21,1001.9,24,16.1,24,6.8,24,11.3,15.4,21.9,NA,7.9,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.9,78.9,100.19
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-09,"2017","02","09",40,4.1,24,1.1,24,1006.8,12,1002.3,24,14.5,24,9,24,14.9,19.6,12.7,"*",-1.4,"*",8.6,"G",NA,0,1,1,0,0,0,0.7,0.8,87.5,100.23
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-10,"2017","02","10",41,-2.3,24,-10,24,1025.5,21,1023.1,24,15.9,24,6.1,24,11.3,14.9,8.4,NA,-5.4,NA,1,"G",NA,0,1,1,0,0,0,0.3,0.5,60,102.31
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-11,"2017","02","11",42,6.3,24,-1.5,24,1015.8,24,1014.4,24,16.1,24,4.5,24,6.2,9.8,12.6,NA,-5.4,NA,0,"G",NA,0,0,0,0,0,0,0.5,1,50,101.44
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-12,"2017","02","12",43,6.6,24,5.6,24,1014.6,16,1010.7,24,13.5,24,3.4,24,6.7,9.3,12.6,NA,1.5,NA,3.8,"B",NA,0,1,0,0,0,0,0.9,1,90,101.07
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-13,"2017","02","13",44,4.4,24,-2,24,1012,21,1009.7,24,15.8,24,9.6,24,14.9,21.6,7.7,NA,2,NA,0,"H",NA,0,1,0,0,0,0,0.5,0.8,62.5,100.97
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-14,"2017","02","14",45,1.4,24,-3.5,24,1015.2,24,1013.8,24,16.1,24,3.7,24,8.8,11.3,6.4,NA,-2.8,NA,0,"I",NA,0,0,0,0,0,0,0.5,0.7,71.4,101.38
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-15,"2017","02","15",46,4.8,24,1.8,24,1001.4,23,1000,24,16.1,24,4.3,24,10.8,16,11.5,NA,-2.8,NA,0.3,"B",NA,0,1,0,0,0,0,0.7,0.9,77.8,100
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-16,"2017","02","16",47,2.2,24,-6.7,24,1004.5,24,1003.1,24,16.1,24,7.3,24,11.3,14.9,11.5,NA,0.1,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1,100.31
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-17,"2017","02","17",48,1.1,24,-7.1,24,1013,24,1011.5,24,16.1,24,4,24,6.2,8.8,7.7,NA,-3.8,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1,101.15
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-18,"2017","02","18",49,7.1,24,0.2,24,1010.9,24,1009.5,24,16.1,24,3.1,24,8.8,NA,21.4,NA,-3.8,NA,0,"I",NA,0,0,0,0,0,0,0.6,1,60,100.95
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-19,"2017","02","19",50,15.8,24,5.6,24,1009.8,23,1008.5,24,16.1,24,3.7,24,5.1,NA,21.1,"*",11.8,"*",0,"A",NA,0,0,0,0,0,0,0.9,1.8,50,100.85
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-20,"2017","02","20",51,11.2,24,4.3,24,1020.2,24,1018.8,24,16.1,24,4,24,7.7,10.8,21.4,NA,4.7,NA,0,"A",NA,0,0,0,0,0,0,0.8,1.3,61.5,101.88
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-21,"2017","02","21",52,4.9,24,0.3,24,1026.2,24,1024.9,24,16.1,24,3.5,24,5.1,8.8,15.2,NA,0.4,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.9,66.7,102.49
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-22,"2017","02","22",53,7.3,24,6.8,24,1017.4,21,1016.1,24,16.1,24,1.7,24,3.6,NA,14.7,NA,0.4,NA,0,"I",NA,0,0,0,0,0,0,1,1,100,101.61
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-23,"2017","02","23",54,13.7,24,11.4,24,1011.9,16,1010.7,24,12.1,24,3.3,24,7.2,9.3,23.3,NA,6.9,NA,0,"I",NA,1,0,0,0,0,0,1.3,1.6,81.2,101.07
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-24,"2017","02","24",55,16.4,24,14.3,24,1012.9,23,1011.5,24,16.1,24,4.3,24,8.2,NA,24,"*",10.7,"*",0,"I",NA,0,0,0,0,0,0,1.6,1.9,84.2,101.15
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-25,"2017","02","25",56,16.3,24,15.1,24,1006.4,21,1004.2,24,15.3,24,4.5,24,16,21.6,24.2,NA,10.5,NA,27.7,"A",NA,1,1,1,1,1,0,1.7,1.9,89.5,100.42
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-26,"2017","02","26",57,6.2,24,-1.4,24,1014.9,21,1012.7,24,16.1,24,6.9,24,9.8,12.4,12,"*",1.8,"*",0.3,"A",NA,0,1,0,0,1,0,0.6,0.9,66.7,101.27
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-27,"2017","02","27",58,5.2,24,-0.9,24,1028.8,24,1027.2,21,16.1,24,3.1,24,7.2,10.8,13.8,NA,-1.6,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.9,66.7,102.72
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-02-28,"2017","02","28",59,11.4,24,8.3,24,1025.7,23,1025.4,20,15.6,24,2.1,24,5.1,NA,17.3,"*",7.9,"*",0,"H",NA,0,1,0,0,0,0,1.1,1.3,84.6,102.54
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-01,"2017","03","01",60,16.4,24,15.9,24,1007.5,15,1006.2,20,13.2,24,6.7,24,14.4,18.5,23.6,NA,6.7,NA,7.9,"G",NA,0,1,0,0,0,0,1.8,1.9,94.7,100.62
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-02,"2017","03","02",61,11.7,24,2.4,24,1008.1,24,1006.7,24,16.1,24,9.9,24,12.9,19,23.6,NA,7.1,NA,4.6,"G",NA,0,0,0,0,0,0,0.7,1.4,50,100.67
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-03,"2017","03","03",62,3.7,24,-6.2,24,1024.2,23,1022.8,24,16.1,24,5.6,24,9.8,13.4,6.4,"*",0.7,"*",0,"G",NA,0,0,0,0,0,0,0.4,0.8,50,102.28
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-04,"2017","03","04",63,-0.7,24,-11.4,24,1033.9,24,1032.5,24,16.1,24,5.7,24,9.8,13.4,5.9,NA,-5.2,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.6,50,103.25
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-05,"2017","03","05",64,-2.7,24,-14.5,24,1037.5,24,1036,24,16.1,24,5.1,24,7.2,NA,3.6,NA,-8.6,NA,0,"I",NA,0,0,0,0,0,0,0.2,0.5,40,103.6
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-06,"2017","03","06",65,1.2,24,-7.2,24,1033.1,24,1031.7,24,16.1,24,2.5,24,7.2,10.3,7.5,NA,-8.6,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1,103.17
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-07,"2017","03","07",66,12.2,24,7.1,24,1025.4,24,1024,24,16.1,24,5.8,24,13.9,19,19.9,"*",5.7,"*",0,"I",NA,0,0,0,0,0,0,1,1.4,71.4,102.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-08,"2017","03","08",67,14.3,24,6.6,24,1016.9,18,1016,24,16.1,24,7.3,24,12.9,19,20.1,NA,5.6,NA,0.3,"G",NA,0,1,0,0,0,0,1,1.6,62.5,101.6
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-09,"2017","03","09",68,14.4,24,-1.1,24,1017.5,22,1015.9,24,16.1,24,5.9,24,10.8,17,21,"*",8.4,"*",0.3,"G",NA,0,0,0,0,0,0,0.6,1.6,37.5,101.59
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-10,"2017","03","10",69,5.6,24,0.3,24,1012,16,1010.3,24,14.5,24,5.8,24,12.4,16.5,13.3,"*",0,"*",0,"G",NA,0,1,1,0,0,0,0.6,0.9,66.7,101.03
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-11,"2017","03","11",70,-1.3,24,-12,24,1022.7,22,1021.1,24,16.1,24,7.3,24,12.4,16,2,"*",-6,"*",6.6,"G",NA,0,1,0,0,0,0,0.2,0.6,33.3,102.11
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-12,"2017","03","12",71,-1.2,24,-11.7,24,1027.6,23,1026.2,24,16.1,24,5.1,24,7.7,11.3,3.2,NA,-6.5,NA,0,"G",NA,0,0,0,0,0,0,0.2,0.6,33.3,102.62
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-13,"2017","03","13",72,-1.9,24,-9.6,24,1031.7,20,1029.4,24,16.1,24,3.4,24,5.7,NA,3.2,NA,-6.8,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.5,60,102.94
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-14,"2017","03","14",73,1.2,24,0.3,24,1002.4,8,1002.9,24,11.1,24,10.1,24,20.6,25.7,3.7,NA,-6.8,NA,61.5,"G",NA,0,1,1,0,0,0,0.6,0.7,85.7,100.29
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-15,"2017","03","15",74,-2.6,24,-10.3,24,1008,19,1006.5,24,15.6,24,10,24,13.4,19.6,3.7,NA,-5.8,NA,14.2,"G",NA,0,0,1,0,0,0,0.3,0.5,60,100.65
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-16,"2017","03","16",75,0,24,-10.2,24,1018.5,24,1017,24,16.1,24,8.2,24,11.3,19,4.5,NA,-5.8,NA,0,"G",NA,0,0,0,0,0,0,0.3,0.6,50,101.7
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-17,"2017","03","17",76,3.2,24,-7.3,24,1025.3,24,1023.9,24,16.1,24,4.2,24,7.2,9.3,9.4,NA,-3.6,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.8,50,102.39
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-18,"2017","03","18",77,6.2,24,4.3,24,1021,17,1019,24,15.6,24,3.9,24,6.7,9.3,10.4,NA,-2.6,NA,0.3,"G",NA,0,1,0,0,0,0,0.8,0.9,88.9,101.9
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-19,"2017","03","19",78,5.7,24,2.8,24,1020.8,13,1018.2,24,15.6,24,6.5,24,9.3,11.8,10.4,"*",2,"*",2.8,"G",NA,0,1,0,0,0,0,0.7,0.9,77.8,101.82
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2017-03-20,"2017","03","20",79,6.3,24,-1.1,24,1020.7,24,1019.2,24,16.1,24,4.7,24,6.7,7.7,12.6,NA,0.8,NA,0,"G",NA,0,0,0,0,0,0,0.6,1,60,101.92
